id,met_001,met_002,met_003,met_004,met_005,met_006,met_007,met_008,met_009,met_010,met_011,met_012,met_013,met_014,met_015,met_016,met_017,met_018,met_019,met_020,met_021,met_022,met_023,met_024,met_025,met_026,met_027,met_028,met_029,met_030,met_031,met_032,met_033,met_034,met_035,met_036,met_037,met_038,met_039,met_040,met_041,met_042,met_043,met_044,met_045,met_046,met_047,met_048,met_049,met_050,met_051,met_052,met_053,met_054,met_055,met_056,met_057,met_058,met_059,met_060,met_061,met_062,met_063,met_064,met_065,met_066,met_067,met_068,met_069,met_070,met_071,met_072,met_073,met_074,met_075,met_076,met_077,met_078,met_079,met_080,met_081,met_082,met_083,met_084,met_085,met_086,met_087,met_088,met_089,met_090,met_091,met_092,met_093,met_094,met_095,met_096,met_097,met_098,met_099,met_100,met_101,met_102,met_103,met_104,met_105,met_106,met_107,met_108,met_109,met_110,met_111,met_112,met_113,met_114,met_115,met_116,met_117,met_118,met_119,met_120,met_121,met_122,met_123,met_124,met_125,met_126,met_127,met_128,met_129,met_130,met_131,met_132,met_133,met_134,met_135,met_136,met_137,met_138,met_139,met_140,met_141,met_142,met_143,met_144,met_145,met_146,met_147,met_148,met_149,met_150,met_151,met_152,met_153,met_154,met_155,met_156,met_157,met_158,met_159,met_160,met_161,met_162,met_163,met_164,met_165,met_166,met_167,met_168,met_169,met_170,met_171,met_172,met_173,met_174,met_175,met_176,met_177,met_178,met_179,met_180,met_181,met_182,met_183,met_184,met_185,met_186,met_187,met_188,met_189,met_190,met_191,met_192,met_193,met_194,met_195,met_196,met_197,met_198,met_199,met_200
P0912,1.196828436,0.821263956,,2.737722686,4.904053669,1.374090633,3.047101473,1.044335046,3.312606438,1.746526263,1.618587131,1.231553356,1.831855075,0.51051012,1.131754489,2.128027533,0.688843271,1.418851229,1.130105726,0.626982624,1.208750937,1.203352622,0.340186738,0.925221149,0.462624,0.309366915,,,,0.717179921,0.511437153,0.767299165,0.489418279,1.073338515,0.865786451,1.514349903,1.00370039,1.063504358,2.8022681,0.89669084,1.035801741,0.200706809,1.157273571,0.404501214,0.271225572,1.984682536,0.893990858,0.86236894,0.873714738,0.414074981,1.17819184,0.530818393,0.497829059,1.111505772,1.476467639,0.83035893,1.118326602,0.591845205,,0.458545843,1.09156794,0.659742058,0.513440645,0.654781059,1.194599922,0.938355861,0.935683,1.560897916,0.567960899,1.147782332,0.69560183,1.008239787,1.231452749,0.51838601,0.954264492,0.622940787,0.936950974,1.851493759,1.366667365,0.82745263,1.211280797,4.034960105,1.490730509,1.595142791,0.48055543,0.855431249,0.70121589,0.219682205,0.660749744,2.55260385,1.014838508,0.792898093,1.074475191,0.387830316,1.676945023,1.577695851,0.43383925,1.181807996,0.899146487,,0.737470328,0.986246873,1.301595224,1.094956986,0.483305521,0.667930132,1.431755175,1.40571561,1.556189833,1.230810809,,1.116614815,0.355475342,0.61212241,0.694728057,1.490485311,1.485287522,,0.59080424,0.64216624,1.222438213,0.830886425,2.955723477,0.742255707,,1.252424967,0.851081482,0.540970942,0.453305073,0.587850975,,1.080880695,1.472869136,0.325146297,0.225901692,0.794703728,0.23032083,2.019056972,0.359957617,0.569248686,0.454199244,0.708862428,1.376425109,1.482048427,,0.832709984,1.49525571,0.714914829,0.313802843,2.013552211,0.410634068,0.299939377,0.695776492,0.329153977,0.835575866,0.83593782,0.399319816,0.597525365,0.300069661,0.973477437,0.743019254,0.223204771,0.575839218,0.533361682,0.300697218,0.306047099,0.497118877,0.453524785,0.234755715,0.28555075,0.271406031,0.136288986,0.304246422,0.791579118,0.174177085,1.09712046,0.408368318,2.352285475,0.201404257,0.162575676,0.431712946,0.365569967,0.12879444,1.076532324,0.071747275,0.268899223,0.292663287,0.159790536,0.421004509,0.382134431,0.257320145,1.002613123,0.273839929,,0.356747902,0.176001813,0.365363612,0.331160838,0.332227765,0.294298341
P0913,4.622736539,1.865945353,1.775779345,4.55944704,6.057996857,3.100702619,2.071423377,12.97998803,3.94670946,5.230232326,4.369655239,2.904798328,6.980956307,1.021770142,5.508343521,2.596258895,0.924770448,1.345667263,1.186385459,0.810670204,2.188177533,2.824736817,3.326633379,0.528938659,1.82153145,1.478415319,,2.548031992,3.510338034,0.958450973,1.193466864,2.942130374,1.273510577,2.670464753,1.284454081,1.854090492,0.51852903,1.749471419,1.390971612,0.677695787,5.543051345,3.949359744,2.494254085,1.637272351,1.249594694,1.669173131,1.681705757,1.301523523,1.317351465,0.783798615,1.443635627,0.63852124,2.195339734,,1.05483969,1.278559935,1.436121463,2.424031163,2.788223233,1.285242984,1.987334244,1.596153419,,2.531956666,3.240209734,0.894961374,1.470687895,0.734090709,0.670255922,0.797021754,1.081204688,2.406737146,2.785237309,1.684122258,1.954557933,1.495458252,0.990566531,3.316800569,2.886189918,1.143930198,0.608618641,1.045835407,0.928586566,1.228777403,1.428391239,1.056939153,0.763709172,0.581959462,0.546093004,0.693795256,0.4911966,0.866986268,0.769289099,,,3.248014298,2.311863668,1.046931956,0.84207184,0.69064393,0.260680274,1.887694641,3.872342644,1.892932506,0.582445587,0.81874182,1.10368917,1.172501358,1.068168048,1.519846384,1.760057629,2.298579329,0.602746956,0.634679255,2.548314964,2.361588628,1.294916143,1.349330655,0.44596148,0.801041716,0.810652207,0.373063688,1.117869301,0.770953419,0.385172525,1.052560152,0.443065237,0.340421965,1.840738965,0.698846886,0.464680485,1.294338682,0.886284605,0.67416455,1.018765138,0.750601883,0.494502033,0.432437826,0.540888453,,1.005615816,,0.397058023,0.383877405,0.986067006,,0.90748172,1.023651312,0.821108274,1.109922481,0.590870954,0.831258804,0.178484896,0.528601495,0.304846516,0.411487093,,,0.534998132,0.797670898,1.771173836,2.527095873,2.476939908,2.565046311,1.126162156,1.526924075,1.216700834,3.447130309,1.094462242,1.558935395,3.270628431,1.356933418,0.73276743,2.125750663,1.612146651,0.780349607,1.429912743,3.695567507,0.770300065,2.539722272,1.923794372,1.245936262,0.763042135,1.625216783,0.797684573,2.337678191,1.632773891,2.912857577,1.738542684,1.188491406,8.778364801,1.622004124,2.144583353,,2.906110583,,,1.144718896,2.285794578,3.941099425
P0914,4.873625221,5.588146281,1.522985448,5.497564176,2.003127986,1.45975517,3.607004463,3.102433248,5.263887118,7.536630813,,1.892742156,1.260176173,,0.763096194,0.992025499,1.115734292,0.843352462,0.792106883,0.684183116,0.302349891,0.485083316,0.87247825,1.206949493,,0.765828857,0.820252391,0.870462835,0.585306877,,0.975882214,0.676362293,0.451609652,0.215428866,0.988137112,0.548902473,1.154893655,0.768544671,0.657507623,0.754553515,0.847176601,0.487918017,0.706308736,0.92215133,0.482586073,,0.792760538,,0.201554089,0.21805055,0.231456339,1.337447287,0.938123203,1.114456865,1.286440097,1.315903074,0.681111377,0.771089508,0.268341852,0.716070487,1.330916668,0.22054137,0.768619044,0.571314778,1.656902382,0.302733992,0.268078273,2.031154443,,0.457914305,0.885607119,0.674458712,0.898478322,0.916595729,1.890623574,0.510953664,0.573495413,,0.526750939,0.549349532,11.06719416,7.309413083,1.738733081,1.074823572,2.591999955,1.553822052,4.202797739,0.931977049,4.221658487,3.885615598,2.360141985,2.771146527,2.416546816,5.0898011,2.924268528,4.776934389,2.633269288,2.550502343,1.821412169,1.324691543,3.833681937,1.170907797,,2.366180841,6.95007917,0.371214199,2.262420721,1.94619727,1.459560137,2.092521164,3.124734421,,2.958012141,6.544435725,2.552763017,0.545644976,2.074581373,1.915992423,4.600672781,1.104718042,1.405380648,1.068844123,1.704353427,,1.038452098,0.970729636,1.665846871,1.275032449,0.992295283,0.728268691,0.955427747,0.631509789,1.284434987,0.668932164,1.545785946,,0.38038621,0.587978233,1.623311354,0.444594296,0.912161504,,,2.61454295,1.949777462,1.250272295,1.604120671,0.724732843,1.307866894,0.807244275,0.640643651,1.678511828,0.405328465,0.565252884,1.365731517,1.45051467,0.833111614,1.581635512,1.072458591,1.684757074,1.178949143,1.489831219,2.215912806,2.854608894,0.931152626,3.133459366,1.400554751,2.242773173,0.559201323,0.725946985,1.333077958,5.691758461,2.630396958,0.623652321,2.743550078,,0.379844639,2.477961201,1.904536324,1.467635254,0.702417922,1.497366557,1.705868699,4.223241181,0.566884051,0.629952394,1.255562316,4.988389929,2.002092471,3.2831319,1.349876731,2.08841193,1.52382864,2.25811271,1.786633669,0.585855645,7.326600036,2.208904651,0.829730844,0.803454921
P0915,2.218308723,2.279993339,3.567366867,1.969928611,6.799288919,3.863051074,3.618601537,2.347254556,2.614554154,2.655495445,5.079179654,5.099353805,2.230001188,2.36690675,6.842488437,1.343206724,1.520128919,0.915932924,1.247999999,1.096326371,0.980440169,3.287005877,0.718040282,,0.545620302,0.570372419,3.223021315,0.431311714,,1.658534165,0.968247118,1.463950138,1.322308128,1.10432426,1.135801649,1.513412451,1.357501841,1.90887493,0.600918853,1.876485558,0.677559208,1.224218227,1.07848921,0.757160547,0.764083051,0.962338382,,1.142389446,0.459046686,0.549933971,,1.432474554,0.789434477,0.753571671,,0.538846861,0.920968956,,0.322974764,0.411463463,0.882649075,0.290304082,0.682697827,0.674171287,0.646223713,,0.55035492,,3.17837762,0.45472902,0.554506929,0.569021573,0.738092383,0.512056178,,1.02376469,0.597505511,1.427686928,0.38542624,0.749160154,0.50965752,0.228390829,0.274070464,1.287775592,0.439106185,1.342314431,,0.543242138,0.478009054,0.598775062,,0.930800879,1.526666032,0.254234406,0.914228043,0.643605008,0.409910734,1.198308987,1.08944301,1.587770034,2.386221074,0.348965876,0.367562261,0.698033969,,1.740563725,0.349751978,0.561222618,1.236882918,1.083768398,0.584242158,,,1.145191898,0.434550958,0.399910969,0.987512599,,0.334400288,0.751111135,0.557480381,0.705141872,0.587538245,0.650422863,0.524450508,0.677702055,1.077900838,0.233769314,0.460896697,0.477730712,1.433248853,0.711901665,0.733502183,0.705050177,0.342995702,0.43970516,0.410765497,0.738251863,0.919763392,0.493264834,0.466550824,0.631244406,0.34155154,0.713139964,2.764175101,0.953194111,0.36559455,1.158455772,0.739692628,0.741601752,1.93971056,0.38273248,0.247255958,0.705587492,0.822619231,,0.384722633,0.579484165,0.393759424,0.801119033,0.853121573,,1.421870354,0.629740162,1.004415834,0.802920403,1.270971078,0.851923269,1.111403161,0.819473686,0.458272531,0.702109462,,0.956444566,1.417701546,3.612755767,0.699944096,1.53826692,1.68352335,0.91762949,3.315425107,1.397241998,2.581458742,4.000005475,0.846356262,1.087323206,2.376838454,0.431300589,0.960857482,2.045526823,1.357767937,1.153831326,1.095717617,0.509760373,0.919802286,0.482638031,0.940030643,1.48203743,0.376774589,3.225129687
P0916,6.572205597,4.980054608,5.994364926,2.051034307,5.966333666,2.292677652,5.379044155,6.959599704,7.338411698,1.221940882,16.53001245,8.893488904,7.350785288,4.318818998,,1.024942504,1.566082393,0.520961426,3.346422477,5.479631901,1.75463663,4.623264494,5.6802366,3.893321073,,2.054102911,1.24667365,3.902003509,3.902843515,6.270896648,2.384649989,,1.451215185,1.505644008,0.801126524,6.083010343,1.937607361,1.117639815,1.128212599,1.552812465,0.697687171,3.597725874,2.723626372,0.365350376,1.152837197,,,4.263780061,2.632693331,1.898781569,2.049285497,2.846260017,2.732582399,1.986666952,1.531058344,3.576831505,3.295336846,2.997733502,1.575973423,4.674972229,1.542792939,2.272789517,0.520853933,3.379982797,4.826523226,2.172802978,2.672935362,2.0127932,0.998151886,0.549854665,4.035223811,3.192143789,,1.36907141,1.483230116,6.43372026,1.55254472,3.31592244,1.944262002,4.283674783,1.854157643,1.543395502,,2.147778501,1.546490359,2.012401976,2.508698756,1.46470599,2.030776398,2.403525468,0.954296425,1.535536482,1.206720544,3.274653513,3.02516474,0.580595746,2.335735639,2.793599762,2.85854463,4.429418662,1.335757409,0.46279215,2.476771864,3.039339658,2.126726968,1.099214844,2.995407395,1.983022272,4.392893923,2.244142506,0.857560834,1.429401967,2.794892263,1.34956583,2.191099029,4.207107496,2.822350766,2.961459724,3.020963118,1.86321561,0.860599602,0.579079912,0.590269476,0.207724347,0.575669821,0.284153647,0.452736645,1.261051323,0.278071888,0.742292585,0.800788728,0.169278605,0.684795302,1.246025557,0.975111861,0.175895227,0.248804248,0.580490962,0.555935964,0.175631371,0.481007016,0.103206122,0.354727632,0.682082425,0.265063851,0.146991633,0.345426922,1.0672952,0.352227087,1.115980156,0.470641528,0.695998782,,0.457629142,0.316522926,1.27341792,0.347347893,0.331638447,0.536265089,0.447761616,,1.503908333,0.577119099,,0.312065034,,0.785966599,1.227462242,0.738274661,,0.359304192,0.682029535,0.676766721,0.427922932,0.562040678,0.611547905,1.15431555,0.440262141,0.300114374,0.428450688,0.725001294,0.236483765,0.424070802,0.401811219,1.127668879,0.771673578,0.96205732,0.411386026,0.442519603,1.481953359,0.509741236,0.270289948,1.048159493,0.389036354,0.600410262,0.589583518,0.416829999,,0.349865476,
P0917,6.238525732,,5.088267324,1.600502773,2.562460643,4.026368318,2.855153325,2.19407277,0.695627789,1.059029215,2.825864124,3.399684524,3.500540087,1.486532921,2.39224666,0.28215251,0.741197667,0.699060493,0.966621392,0.63532441,1.335319822,0.664013997,0.557355699,0.605274647,0.593197692,0.576480733,0.362753254,,0.520913949,,0.370923399,,0.67615327,0.638336328,1.420830693,1.072575354,0.133267821,0.219815583,0.349741742,0.427602383,2.166327041,1.330470742,4.376828148,2.303087722,6.955825145,4.188955012,,0.695376678,6.182305234,0.849792198,3.252095573,1.96766368,2.372880425,2.533306385,2.937522312,1.366976501,3.602046313,2.916376994,0.784003932,1.744564936,1.97404658,2.140544898,,4.878044969,3.130584592,2.915605452,2.278084339,4.586781349,3.505722279,1.975748095,1.178934322,1.505486295,1.101343816,3.983656292,0.67500122,4.882731915,,1.185103359,1.455224677,1.428908371,0.237422645,0.959693724,0.691095317,0.48067166,0.273323804,0.595767581,1.429504358,1.039699358,0.711985335,0.836640479,0.845713405,0.565162821,0.505053723,0.953068081,0.604241177,0.585183671,1.069429998,5.03502758,1.082540681,0.79024111,0.654068299,1.278099648,0.42373518,0.578104335,1.801771151,1.303096211,0.999009181,1.212324558,0.899970759,0.428062155,0.39731024,,0.716827344,0.476997516,0.553989519,0.753314303,0.745891462,2.668762774,0.620894339,0.721741101,3.197421347,0.8614473,3.162869614,2.438572419,0.535396965,3.741478007,0.571058292,1.532473634,0.669740531,1.998185789,,1.719978803,3.022060146,5.922569725,1.457531514,1.123537952,5.572103141,0.676509501,2.623249518,1.046706338,1.892475524,0.942831906,0.841820608,0.936244955,0.608429737,3.553571557,2.198546439,,2.695438411,0.966954831,0.37549161,0.683794327,,3.533635631,2.260458566,1.566254879,2.700676258,6.114790287,1.142074001,,0.886183862,0.25192506,0.14032524,0.999773074,1.030069426,0.138399962,2.63835672,1.432056347,0.957993197,0.374526369,1.521104645,0.833239139,0.536079459,0.469072049,1.636710614,1.144325876,0.573084322,0.249516342,0.548073368,0.266965463,0.381502034,0.698268837,0.33762063,0.83677473,1.142150031,1.7668481,0.454903327,0.826835413,1.107756274,0.963692138,0.934578847,0.381005784,1.430982198,0.178741755,0.270620046,1.536281441,,0.86983168,0.546081626,0.982543061
P0918,2.195143496,4.627515817,2.456545244,4.029012068,1.223300936,0.596173838,2.199765273,2.403602473,1.300709839,3.184041197,3.729017873,,,2.571159711,2.532523658,0.377481031,0.604992797,1.022594298,1.521615899,0.291282526,1.055958607,1.192434045,0.711103745,1.280271955,0.511584949,0.984539995,0.579846675,,0.986577493,0.699217785,,0.443966374,0.99144843,0.76324023,0.801679252,0.506994492,0.452235016,1.671342168,0.862857391,0.294271655,0.86050112,0.512027835,0.906596639,1.600198933,0.826140456,0.335453804,1.217311972,0.552852884,0.970486453,1.867444214,0.672987858,0.411807475,1.79352594,0.740720607,1.26315089,1.023931463,0.425067109,,,0.25510326,0.387206132,0.469041429,0.277858919,0.32825827,0.906319241,3.190623048,1.167716665,0.846110693,0.47229905,0.904971687,0.96741601,0.613600697,0.744132244,0.474181555,0.361079086,0.679739346,0.629486783,0.404417758,1.194003904,2.01839588,1.337065431,0.243052817,0.377216862,0.356346466,0.52074821,2.733459124,0.424882567,0.332827202,0.60940527,0.850101406,2.034141267,0.436200936,0.834449109,2.114294051,0.394443754,1.033737091,0.781785071,1.736064301,0.565395359,1.721901472,0.830737289,0.987163236,0.089692761,1.044364404,1.632180338,,0.66261512,2.080249261,0.764350361,0.590360582,0.317761696,0.314008231,0.675608196,0.58379674,0.814432296,1.553206293,0.932754053,1.668734987,0.919639278,0.916975744,3.846524955,0.835550473,1.113087291,2.852095613,0.16266644,,0.613102846,0.682400275,0.532614508,,0.881712409,0.559643088,1.843893279,0.770717444,,0.53458389,0.416864018,0.409350679,2.013703395,1.598265564,0.615789754,1.970313723,2.048874921,1.720206173,1.112180038,0.562567275,0.435779819,,1.410464935,,0.328915097,1.249574269,0.750350774,0.517701543,2.01035883,1.135257048,0.669083446,1.968506412,0.593060571,0.635070836,1.16889664,0.526208457,0.647821656,0.646629273,0.880401929,2.468416403,0.493261905,0.504607213,0.361359526,0.618413324,,2.710460584,0.957373696,1.094717068,1.907024172,0.481139571,2.642460826,0.314119453,0.441605805,0.850934343,0.679316443,,1.225223843,0.381414766,0.802736464,0.546492517,1.365659107,0.920746401,0.438229499,0.973019002,,0.575628192,0.598728058,0.84237625,0.299318755,0.336509718,2.235481767,1.221571082,1.40818165,1.194542485
P0919,2.728859183,4.458693045,3.017764792,3.071975553,2.87792422,4.221015214,3.193786803,2.209115806,2.101986032,9.018357016,2.521980341,1.364198061,1.197097847,3.809909513,6.151001929,3.164094545,0.797414924,,1.125010244,1.922770303,,0.867987277,1.97352019,2.627707179,0.751809295,0.627545051,1.10488659,1.499742505,1.366188304,1.133065529,0.902437292,1.90627203,0.596483442,0.968265522,0.557618141,0.635146779,2.123875469,1.150989693,1.215086621,1.770154617,,0.163170637,0.427960285,,,0.538199333,0.190994606,0.783300505,0.264964925,0.892686405,0.299995056,0.243041426,0.547483247,0.637776942,0.417265201,1.207021871,0.324751986,0.358021693,0.627509948,0.329064721,0.805191576,0.620300383,0.234504098,0.388918523,0.257176135,0.178691251,0.585147654,0.291820046,,0.386819337,1.005673103,,0.285666294,1.256923057,0.163984466,0.38835196,0.362107121,,,0.314942658,1.84166355,1.354594558,1.152458673,2.480799209,2.528655655,,2.348808492,3.627928866,2.425007875,1.53346974,4.328113737,3.951735601,4.490099741,0.97093973,1.234678359,0.954024614,1.982131348,1.244955244,3.646334541,0.884901335,1.162798244,3.169058741,1.568566427,1.248005087,,2.19606837,,,8.27004441,6.788590398,3.814882078,4.086119815,,2.86374728,8.240728034,1.265570426,1.940672746,2.306679736,5.519513292,3.579315157,0.456489516,2.260250033,0.616482018,0.668368082,1.062517106,0.606474732,2.497658269,1.404217357,0.818555588,1.032032789,0.74937466,1.483575817,2.506047984,1.121614364,0.996619545,,2.469801763,1.912629118,0.681513661,2.399498635,1.941170109,1.369595208,1.156343265,0.822565494,0.590318319,0.672022768,0.552277501,1.296665286,0.967354542,1.063235195,0.715603331,4.243262808,1.584614205,1.109419989,1.417467544,0.60726648,2.351477838,1.56947434,0.702014852,0.605829115,0.650346976,0.550600428,0.634508536,0.861125029,1.208272957,0.801573281,0.264173691,0.404931266,0.638916343,1.516164496,0.913042424,0.630573599,0.758435067,2.797716375,0.56435353,,0.497734515,1.182163758,1.11212897,1.664735826,0.852350503,0.362717306,1.17815933,1.15322899,0.427383074,0.428528003,0.343060965,1.68595977,0.601205645,0.775742618,0.7313125,1.229981096,1.354587613,1.525550231,0.596601623,0.711360861,0.629926543,1.090472263,0.38698824,0.847342531
P0920,2.49606565,5.114696481,4.984849202,2.217737322,6.555711822,,16.11643029,6.248777129,8.43359875,4.096515632,7.818480268,4.29535267,10.54523754,4.083980921,7.876662896,,4.522173534,1.707345711,3.717464273,1.556364023,3.153190126,1.483820444,3.913401288,1.607455248,1.797970743,0.940561566,,1.515567858,,1.067944586,1.735562941,,7.269852131,3.016709017,0.176541235,5.234757894,0.926026415,2.297116961,2.088631594,0.678570771,0.797561535,3.333063994,3.819172453,,2.357860398,1.950231202,1.715872648,0.779686709,0.382381091,1.000035721,1.935451971,0.505304522,2.130449769,0.491090438,0.670649529,2.669783573,0.645641596,0.57494823,0.816185956,4.543723819,0.531304753,1.662892812,1.138702709,1.337924932,,3.234434549,,0.73340391,0.820952188,1.218376452,0.770482848,2.627611025,2.341371175,0.642293165,0.783427022,0.857156099,0.68204046,2.623072489,1.290289505,0.360626559,1.111006992,3.188579948,2.457197151,0.752518569,1.843131214,4.062255992,2.227845819,2.698990802,3.145501146,1.804543978,0.876963701,1.478588218,1.567008755,1.140967071,1.134506088,1.435924153,2.132652734,6.008509038,2.333505649,1.48404544,0.318016755,1.56811393,1.585720285,1.293972784,0.82391466,2.431483828,3.350750169,1.19108394,2.962520711,2.332903096,1.920919523,0.451616197,1.921619679,0.92272426,0.774714784,1.126920205,5.10506232,1.478309514,,2.304951904,3.57972791,2.250468338,0.593118003,1.077626023,1.448000116,0.637888625,,1.166506508,2.8139808,2.477023533,2.008857416,0.669612397,14.66418401,1.913608385,1.039310939,0.739138356,,,0.494078178,0.797200287,0.39845253,2.10025686,,0.651880354,1.566765371,1.028989288,1.506079042,0.615884821,1.140991921,3.260550165,2.985762905,1.646515405,1.327971754,1.533646198,0.979722726,0.97728793,,1.864962935,0.665789557,1.347985709,0.961733786,,0.408252227,1.257544739,0.582413097,1.529557671,0.818303367,0.602667234,0.964212232,0.781385207,0.637220281,0.242954393,0.562288307,0.784327271,1.151792049,0.615238222,1.687746447,0.817041523,0.419580495,0.332780328,0.294144188,1.319942759,,0.451386545,0.495335464,0.568215773,,0.519883242,0.86596939,0.395944977,0.83515878,0.312700608,0.237195296,,0.228251887,0.873717347,,0.414961706,0.479366558,1.237820479
P0921,2.685096808,1.821570431,3.197668603,11.73568588,5.984213258,7.332973754,7.829505982,2.803280657,6.409783835,8.071035981,3.568787526,7.032592855,5.115493815,4.243202062,9.294953807,5.70703795,2.452498234,3.896998191,1.697010287,1.39882652,6.372217052,,2.881646311,2.68431848,3.17299741,2.152185802,2.642912927,1.33677982,2.39663712,2.210098653,4.446766258,1.643483603,5.718154426,1.257801169,2.004967275,1.53613495,0.715959367,4.291402197,1.58134943,1.923011882,0.854251082,0.896294303,3.761038454,2.356728657,1.174165364,1.244126966,3.035411257,0.693196403,1.289727169,2.738333187,1.816021102,0.65555728,2.515935644,1.761334083,0.766478268,0.654305639,1.25969824,,1.274626036,4.695078396,0.612845819,1.021873343,1.854129468,2.843568842,0.611941581,1.247688855,3.748380276,2.084945073,0.830541927,0.823398331,,3.872523168,0.812572014,0.657168797,2.137824543,1.296754215,1.999213896,2.614959112,1.42166812,0.719194405,0.448181579,0.56167783,0.250178016,1.737555053,0.886804634,0.436599452,0.884005847,1.514268047,0.331312513,0.390525181,0.563335564,0.479014961,2.34076159,0.703695663,0.385691243,0.693316178,0.854520969,,1.639348067,0.736913098,0.389397508,0.957287252,0.224496676,0.362376852,0.618515869,0.469712396,0.576402163,0.715084743,0.681323538,0.803189181,0.7205246,0.43356323,0.446928982,,0.403872578,0.567256876,0.74617969,0.466794036,0.394766905,0.406053576,0.443725713,1.121509084,,0.28292284,1.1593494,1.521266704,0.174075058,1.176540162,,0.937711425,0.70813615,0.749813343,,0.956868211,0.655692273,,0.840934062,0.463566209,0.451279406,1.076797062,0.483976996,0.431226916,0.353911255,0.47675603,0.783361712,1.08443791,0.539380655,0.53878159,1.27200352,,0.242630829,0.477634664,0.670037915,,0.914747884,,0.987386747,0.696849523,0.515133321,0.439882305,1.558296207,0.998787572,,1.951313091,2.975615247,3.116208042,2.590725662,1.275991138,2.152934482,0.82144641,,1.670607892,1.145743752,1.161614071,2.816326662,1.019979982,1.014222911,3.505934629,2.409190391,1.605293088,2.006290777,2.662667327,2.088023901,5.06656756,1.864657674,1.299743556,1.848764597,,1.104971326,2.21641482,,1.526423134,,3.626232974,1.493646686,1.855020761,1.474858278,3.706447505,1.01547394,3.608811743
P0922,,2.551435456,1.716805539,1.765927244,3.134694562,2.750189345,5.593158682,4.423375152,4.892468799,,4.729224564,,3.667071406,1.294877921,4.140638321,1.30075607,,0.545999439,1.974272119,1.243282625,0.710353605,0.938622011,,3.062527134,0.781859039,1.273111252,1.508749229,0.326071578,2.023766315,,1.616348682,3.065734946,2.602853556,,1.354241898,,1.184927971,1.139143798,0.916154194,0.7501823,2.962479796,2.818806275,3.183883962,1.07147215,7.053879368,4.143567106,4.160793272,7.333706211,,4.575467327,5.173999462,6.530756526,2.330552009,3.485861209,,9.497135027,17.77735907,2.627435113,4.343313439,3.125012229,5.573864097,4.811213594,4.918590493,3.465263216,6.664682003,1.220032511,4.527932571,2.545087616,1.554174953,15.06479798,3.276028911,13.36217589,1.892067331,5.180512186,5.209615278,3.391220192,2.731390968,2.681403066,2.542857325,2.497190192,0.147135109,0.418388458,0.217608145,,0.376568449,0.378763776,0.518144608,0.212277158,,0.515500374,0.284096057,0.124967505,0.16425306,0.309967113,0.506198842,0.376112141,0.448551709,0.696038155,2.397968639,0.286831219,0.581472854,0.655425603,0.234348636,0.575001478,0.447352449,0.349580744,0.336068622,0.17576268,,0.194194785,0.225929521,0.329460324,0.651626803,0.385286566,0.714119484,,0.41969107,0.638397992,0.962683448,0.862253242,1.131814485,1.319436702,1.58239074,0.640731345,0.824113053,,1.432611298,0.57510234,0.93437151,2.918967339,1.507772805,2.0638341,1.038931986,1.260137007,,2.896732512,0.642935785,3.044541963,1.005126051,,1.023965342,2.276309519,,,0.679204683,2.575709358,0.788672322,0.370458741,1.154095252,0.617947586,0.67067441,1.182958272,0.649891799,0.640983385,1.241878718,1.722864111,1.720329378,0.715593082,,0.805600693,1.169902609,0.800743639,,1.304848419,0.352470742,0.561425274,0.537590338,0.597513456,0.431923278,0.29297467,0.470271924,,0.515358916,0.942963925,0.680093061,0.839371619,0.554244784,0.755110458,1.974366759,0.597112437,1.059126745,0.605079591,0.483536363,1.228314197,0.858622391,0.888961005,0.429250631,0.529567415,3.445427641,0.463093763,0.365041593,0.864238217,0.675277756,0.610553209,0.814922212,1.512597304,1.202478265,0.400821604,0.484533653,0.980727876
